Country Code,IncomeGroup,Year,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate)
PRY,Upper middle income,2010,22.492,5.408,900.5211199939126,27216000000.0,4355.93,19.8,21.9,72.653,15.7262,4.569
PRY,Upper middle income,2009,22.799,5.407,873.5054863940953,22341800000.0,3624.57,18.9,22.5,72.45,15.5147,5.46
PRY,Upper middle income,2008,23.1,5.404,847.3003218022724,24578100000.0,4041.58,14.27,23.2,72.251,15.3066,4.415
PRY,Upper middle income,2007,23.397,5.398,821.8813121482042,17856300000.0,2976.83,11.21,23.8,72.055,15.098,4.713
PRY,Upper middle income,2006,23.701,5.391,797.224872783758,13429400000.0,2271.09,7.96207,24.4,71.862,14.8835,5.276
PRY,Upper middle income,2005,24.038,5.387,773.3081266002453,10737500000.0,1843.63,7.90701,25.0,71.667,14.6592,4.825
PRY,Upper middle income,2004,24.444,5.39,750.1088828022379,9624440000.0,1679.5,3.45244,25.6,71.464,14.4237,6.513
PRY,Upper middle income,2003,24.94,5.403,727.6056163181707,7691370000.0,1365.42,2.11194,26.1,71.249,14.1782,6.814
PRY,Upper middle income,2002,25.534,5.428,705.7774478286256,7196260000.0,1300.85,1.79497,26.7,71.023,13.9239,9.393
PRY,Upper middle income,2001,26.219,5.465,684.6041243937668,8495810000.0,1565.05,1.09879,27.3,70.786,13.6633,9.653
PRY,Upper middle income,2000,26.968,5.511,664.0660006619538,8855710000.0,1663.61,0.747631,27.9,70.546,13.3984,9.704
PRY,Upper middle income,1999,27.746,5.563,644.1440206420951,8837070000.0,1694.11,0.381657,28.5,70.31,13.1295,9.638
PRY,Upper middle income,1998,28.513,5.614,624.8197000228323,9260480000.0,1812.99,0.194905,29.1,70.087,12.8564,9.38
PRY,Upper middle income,1997,29.237,5.664,606.0751090221473,9965230000.0,1993.8,0.0995767,29.7,69.88,12.5802,9.292
PRY,Upper middle income,1996,29.907,5.711,587.8928557514829,9788390000.0,2002.69,0.0203596,30.4,69.69,12.3021,9.235
PRY,Upper middle income,1995,30.524,5.759,570.2560700789383,9062130000.0,1897.1,,31.1,69.511,12.0233,9.248
PRY,Upper middle income,1994,31.109,5.811,553.1483879765701,7870980000.0,1686.85,,32.0,69.335,11.7445,9.059
PRY,Upper middle income,1993,31.689,5.871,536.5539363372731,7249530000.0,1591.37,,32.9,69.152,11.4662,9.094
PRY,Upper middle income,1992,32.279,5.942,520.4573182471548,7157420000.0,1610.21,,34.0,68.958,11.1881,8.702
PRY,Upper middle income,1991,32.881,6.023,504.8435986997402,6984370000.0,1611.4,,35.1,68.753,10.9095,8.58
PRY,Upper middle income,1990,33.489,6.11,489.69829073874797,5812110000.0,1376.16,0.0,36.3,68.545,10.6303,
PRY,Upper middle income,1989,34.094,6.199,475.0073420165855,4757730000.0,1156.93,,37.5,68.343,10.3508,
PRY,Upper middle income,1988,34.677,6.284,460.75712175608794,4255680000.0,1063.47,,38.8,68.157,10.0722,
PRY,Upper middle income,1987,35.217,6.363,446.9344081034053,3971040000.0,1020.38,,40.1,67.993,9.79545,
PRY,Upper middle income,1986,35.696,6.432,433.5263758603031,3723990000.0,984.383,,41.4,67.85,9.52196,
PRY,Upper middle income,1985,36.093,6.493,420.52058458449403,3282450000.0,892.889,,42.8,67.723,9.25298,
PRY,Upper middle income,1984,36.389,6.547,407.9049670469592,4502460000.0,1260.74,,44.2,67.603,8.98885,
PRY,Upper middle income,1983,36.581,6.598,395.6678180355504,5673250000.0,1635.63,,45.6,67.479,8.73027,
PRY,Upper middle income,1982,36.674,6.649,383.7977834944839,5419410000.0,1608.72,,47.0,67.343,8.47917,
PRY,Upper middle income,1981,36.677,6.701,372.28384998964935,5624520000.0,1718.51,,48.4,67.192,8.23789,
PRY,Upper middle income,1980,36.593,6.754,361.1153344899599,4448090000.0,1398.06,,49.8,67.026,8.00812,
PRY,Upper middle income,1979,36.425,6.806,350.281874455261,3416780000.0,1103.92,,51.0,66.847,7.79045,
PRY,Upper middle income,1978,36.202,6.857,339.7734182216032,2559860000.0,849.525,,52.1,66.664,7.5844,
PRY,Upper middle income,1977,35.96,6.907,329.5802156749551,2092160000.0,712.658,,53.1,66.481,7.38916,
PRY,Upper middle income,1976,35.741,6.956,319.69280920470646,1698960000.0,593.655,,54.0,66.302,7.20329,
PRY,Upper middle income,1975,35.606,7.007,310.10202492856524,1511420000.0,541.487,,54.9,66.13,7.02552,
PRY,Upper middle income,1974,35.618,7.064,300.79896418070825,1333480000.0,489.562,,55.7,65.964,6.85581,
PRY,Upper middle income,1973,35.8,7.129,291.774995255287,995532000.0,374.342,,56.4,65.806,6.69374,
PRY,Upper middle income,1972,36.157,7.202,283.02174539762837,769040000.0,296.109,,57.0,65.653,6.53701,
PRY,Upper middle income,1971,36.677,7.282,274.53109303569954,664571000.0,262.068,,57.5,65.506,6.38277,
PRY,Upper middle income,1970,37.323,7.367,266.29516024462856,594611000.0,240.27,,57.9,65.368,6.22895,
PRY,Upper middle income,1969,38.035,7.452,258.30630543728967,556294000.0,230.502,,58.2,65.241,6.07449,
PRY,Upper middle income,1968,38.746,7.533,250.557116274171,517651000.0,220.097,,58.5,65.124,5.91977,
PRY,Upper middle income,1967,39.397,7.608,243.04040278594584,492675000.0,215.067,,58.7,65.015,5.76591,
PRY,Upper middle income,1966,39.96,7.678,235.74919070236746,465889000.0,208.849,,58.9,64.908,5.61475,
PRY,Upper middle income,1965,40.423,7.747,228.67671498129644,443587000.0,204.201,,59.1,64.793,5.46767,
PRY,Upper middle income,1964,40.793,7.822,221.81641353185753,,,,59.3,64.659,5.32486,
PRY,Upper middle income,1963,41.106,7.907,215.1619211259018,,,,59.6,64.5,5.18585,
PRY,Upper middle income,1962,41.398,8.005,208.70706349212475,,,,59.9,64.314,5.05077,
PRY,Upper middle income,1961,41.678,8.114,202.44585158736098,,,,60.3,64.105,4.91958,
PRY,Upper middle income,1960,41.958,8.23,196.37247603974015,,,,60.8,63.881,,
PER,Upper middle income,2018,,,1542.0,222000000000.0,6947.26,52.5403,11.1,,24.9916,2.844
PER,Upper middle income,2017,18.134,5.438,1495.74,211000000000.0,6700.81,48.7276,11.5,76.286,24.5659,3.46
PER,Upper middle income,2016,18.323,5.386,1450.8678,192000000000.0,6205.37,45.4617,12.0,76.044,24.161,3.535
PER,Upper middle income,2015,18.544,5.348,1407.341766,190000000000.0,6227.59,40.8526,12.5,75.792,23.8053,3.0
PER,Upper middle income,2014,18.827,5.324,1365.1215130199998,201000000000.0,6679.34,40.2,13.1,75.529,23.5081,2.962
PER,Upper middle income,2013,19.185,5.309,1324.1678676293998,201000000000.0,6756.75,39.2,13.7,75.258,23.2609,3.237
PER,Upper middle income,2012,19.617,5.302,1284.4428316005176,193000000000.0,6528.97,38.2,14.3,74.981,23.0522,3.109
PER,Upper middle income,2011,20.109,5.299,1245.909546652502,172000000000.0,5869.32,36.01,14.9,74.697,22.8627,3.442
PER,Upper middle income,2010,20.621,5.299,1208.532260252927,148000000000.0,5082.35,34.77,15.6,74.41,22.6779,3.478
PER,Upper middle income,2009,21.103,5.3,1172.2762924453393,121000000000.0,4196.31,31.4,16.4,74.12,22.4943,3.9
PER,Upper middle income,2008,21.512,5.302,1137.108003671979,121000000000.0,4220.62,30.57,17.3,73.826,22.3143,4.057
PER,Upper middle income,2007,21.828,5.305,1102.9947635618196,102000000000.0,3606.07,25.2,18.3,73.528,22.1352,4.188
PER,Upper middle income,2006,22.052,5.311,1069.904920654965,88643200000.0,3154.33,20.7,19.5,73.222,21.9547,4.26
PER,Upper middle income,2005,22.204,5.319,1037.8077730353161,76060600000.0,2729.5,17.1,20.7,72.908,21.7704,4.86
PER,Upper middle income,2004,22.32,5.332,1006.6735398442565,66768700000.0,2417.04,14.1,22.1,72.581,21.5814,4.901
PER,Upper middle income,2003,22.453,5.353,976.4733336489288,58731000000.0,2145.64,11.6,23.7,72.24,21.3846,4.788
PER,Upper middle income,2002,22.65,5.383,947.1791336394609,54777600000.0,2021.24,8.96695,25.5,71.882,21.1726,5.799
PER,Upper middle income,2001,22.935,5.427,918.7637596302771,52030200000.0,1941.48,7.57876,27.4,71.505,20.9369,5.671
PER,Upper middle income,2000,23.328,5.485,891.2008468413688,51744700000.0,1955.59,3.07643,29.6,71.111,20.6718,5.701
PER,Upper middle income,1999,23.839,5.561,864.4648214361277,50187300000.0,1924.49,1.9525,32.0,70.7,20.3737,5.698
PER,Upper middle income,1998,24.448,5.653,838.5308767930438,55501500000.0,2163.12,1.19038,34.6,70.274,20.0454,5.478
PER,Upper middle income,1997,25.132,5.763,813.3749504892526,58147500000.0,2306.44,0.40343,37.3,69.834,19.6961,5.528
PER,Upper middle income,1996,25.877,5.89,788.973701974575,55252400000.0,2232.08,0.246233,40.1,69.378,19.3389,5.52
PER,Upper middle income,1995,26.667,6.038,765.3044909153376,53312800000.0,2194.02,0.0334123,43.1,68.903,18.9837,5.466
PER,Upper middle income,1994,27.486,6.205,742.3453561878774,44882100000.0,1881.74,0.00850458,46.0,68.405,18.6339,5.514
PER,Upper middle income,1993,28.316,6.392,720.0749955022411,35158100000.0,1501.96,,48.8,67.88,18.2876,5.474
PER,Upper middle income,1992,29.136,6.597,698.4727456371738,36139200000.0,1573.54,,51.6,67.33,17.9428,5.245
PER,Upper middle income,1991,29.929,6.817,677.5185632680586,34672100000.0,1539.45,,54.3,66.757,17.5956,5.205
PER,Upper middle income,1990,30.677,7.05,657.1930063700169,26410400000.0,1196.59,0.0,56.9,66.165,17.2433,
PER,Upper middle income,1989,31.366,7.294,637.4772161789164,22499600000.0,1040.96,,59.5,65.56,16.8861,
PER,Upper middle income,1988,31.999,7.546,618.3528996935488,15439400000.0,729.876,,62.2,64.949,16.5261,
PER,Upper middle income,1987,32.583,7.804,599.8023127027424,20702300000.0,1000.53,,65.2,64.338,16.1651,
PER,Upper middle income,1986,33.122,8.068,581.80824332166,15244200000.0,753.532,,68.3,63.731,15.805,
PER,Upper middle income,1985,33.626,8.337,564.3539960220103,16548800000.0,836.946,,71.4,63.132,15.4476,
PER,Upper middle income,1984,34.107,8.613,547.4233761413499,17599700000.0,910.967,,74.3,62.542,15.0936,
PER,Upper middle income,1983,34.582,8.897,531.0006748571094,17345600000.0,919.169,,77.0,61.958,14.743,
PER,Upper middle income,1982,35.067,9.192,515.0706546113961,21793500000.0,1182.73,,79.4,61.378,14.3956,
PER,Upper middle income,1981,35.57,9.496,499.6185349730542,21649100000.0,1203.71,,81.4,60.804,14.0511,
PER,Upper middle income,1980,36.1,9.807,484.6299789238626,18134000000.0,1033.42,,83.1,60.24,13.7091,
PER,Upper middle income,1979,36.661,10.12,470.09107955614667,15962500000.0,932.747,,84.7,59.691,13.3698,
PER,Upper middle income,1978,37.249,10.433,455.98834716946226,12495800000.0,748.992,,86.2,59.158,13.034,
PER,Upper middle income,1977,37.855,10.748,442.3086967543784,14620400000.0,899.256,,87.8,58.636,12.7018,
PER,Upper middle income,1976,38.477,11.071,429.03943585174704,15947700000.0,1006.89,,89.6,58.114,12.3739,
PER,Upper middle income,1975,39.109,11.412,416.1682527761946,16877200000.0,1094.16,,91.7,57.575,12.0506,
PER,Upper middle income,1974,39.746,11.787,403.68320519290876,13858400000.0,922.847,,94.0,56.994,11.7321,
PER,Upper middle income,1973,40.381,12.203,391.57270903712146,10994400000.0,752.223,,96.5,56.36,11.4186,
PER,Upper middle income,1972,41.008,12.661,379.82552776600784,9189410000.0,646.142,,99.0,55.671,11.1109,
PER,Upper middle income,1971,41.62,13.158,368.43076193302755,8289580000.0,599.116,,101.6,54.935,10.8097,
PER,Upper middle income,1970,42.219,13.678,357.3778390750368,7432220000.0,552.18,,104.1,54.174,10.5155,
PER,Upper middle income,1969,42.806,14.205,346.65650390278563,6420910000.0,490.413,,106.6,53.42,10.2288,
PER,Upper middle income,1968,43.383,14.718,336.25680878570205,5736080000.0,450.402,,109.3,52.702,9.9496,
PER,Upper middle income,1967,43.948,15.207,326.16910452213097,6204250000.0,500.873,,112.2,52.038,9.67725,
PER,Upper middle income,1966,44.495,15.669,316.38403138646703,6113610000.0,507.531,,115.3,51.432,9.41077,
PER,Upper middle income,1965,45.014,16.11,306.89251044487304,5166860000.0,441.182,,118.6,50.872,9.14953,
PER,Upper middle income,1964,45.494,16.544,297.6857351315268,4356910000.0,382.744,,122.1,50.334,8.89326,
PER,Upper middle income,1963,45.929,16.989,288.755163077581,3600960000.0,325.516,,125.6,49.792,8.64242,
PER,Upper middle income,1962,46.312,17.455,280.0925081852536,3286770000.0,305.762,,129.2,49.224,8.39802,
PER,Upper middle income,1961,46.643,17.94,271.68973293969594,2899650000.0,277.569,,132.5,48.628,8.16142,
PER,Upper middle income,1960,46.923,18.439,263.53904095150506,2571910000.0,253.265,,135.7,48.012,,
PHL,Lower middle income,2018,,,861.0,331000000000.0,3102.71,,22.5,,357.688,2.515
PHL,Lower middle income,2017,21.036,5.839,835.17,314000000000.0,2981.93,60.0548,22.9,70.952,352.729,2.552
PHL,Lower middle income,2016,21.623,5.815,810.1148999999999,305000000000.0,2941.21,55.5,23.4,70.802,347.667,2.708
PHL,Lower middle income,2015,22.273,5.798,785.8114529999999,293000000000.0,2867.15,36.0,23.7,70.644,342.466,3.026
PHL,Lower middle income,2014,22.935,5.78,762.2371094099999,285000000000.0,2831.32,49.6,24.0,70.481,337.1,3.6
PHL,Lower middle income,2013,23.562,5.754,739.3699961276999,272000000000.0,2749.39,48.099,24.2,70.315,331.595,3.497
PHL,Lower middle income,2012,24.12,5.719,717.1888962438688,250000000000.0,2572.63,36.2351,24.4,70.149,326.031,3.504
PHL,Lower middle income,2011,24.602,5.674,695.6732293565527,224000000000.0,2345.33,29.0,24.7,69.984,320.522,3.592
PHL,Lower middle income,2010,25.024,5.623,674.8030324758562,200000000000.0,2124.06,25.0,25.0,69.823,315.145,3.605
PHL,Lower middle income,2009,25.422,5.572,654.5589415015805,168000000000.0,1821.52,9.0,25.3,69.667,309.938,3.858
PHL,Lower middle income,2008,25.841,5.529,634.922173256533,174000000000.0,1916.3,6.22,25.5,69.515,304.866,3.72
PHL,Lower middle income,2007,26.307,5.497,615.874508058837,149000000000.0,1670.59,5.97,25.8,69.37,299.847,3.434
PHL,Lower middle income,2006,26.823,5.478,597.3982728170719,122000000000.0,1390.52,5.74059,26.2,69.233,294.76,4.052
PHL,Lower middle income,2005,27.372,5.469,579.4763246325597,103000000000.0,1193.98,5.39764,26.6,69.112,289.52,3.795
PHL,Lower middle income,2004,27.922,5.466,562.0920348935829,91371200000.0,1078.63,5.24363,27.0,69.013,284.101,3.553
PHL,Lower middle income,2003,28.436,5.461,545.2292738467754,83908200000.0,1010.31,4.85767,27.4,68.937,278.539,3.527
PHL,Lower middle income,2002,28.89,5.453,528.8723956313722,81357600000.0,999.906,4.33228,27.9,68.88,272.882,3.617
PHL,Lower middle income,2001,29.279,5.442,513.006223762431,76262100000.0,957.19,2.52401,28.3,68.835,267.206,3.698
PHL,Lower middle income,2000,29.606,5.432,497.6160370495581,81026300000.0,1038.91,1.98225,28.8,68.793,261.568,3.831
PHL,Lower middle income,1999,29.887,5.425,482.68755593807134,82995100000.0,1087.38,1.43161,29.3,68.744,255.981,3.849
PHL,Lower middle income,1998,30.148,5.429,468.20692925992915,72207000000.0,966.989,1.10341,29.9,68.675,250.434,3.609
PHL,Lower middle income,1997,30.415,5.449,454.16072138213127,82344300000.0,1127.53,0.136913,30.6,68.574,244.93,3.551
PHL,Lower middle income,1996,30.7,5.489,440.53589974066733,82848100000.0,1160.31,0.055946,31.5,68.431,239.467,3.567
PHL,Lower middle income,1995,31.016,5.556,427.3198227484472,74120000000.0,1062.13,0.0285857,32.5,68.231,234.041,3.58
PHL,Lower middle income,1994,31.369,5.654,414.50022806599384,64084500000.0,939.919,0.00584425,33.6,67.962,228.664,3.506
PHL,Lower middle income,1993,31.754,5.783,402.065221224014,54368100000.0,816.412,,34.9,67.628,223.342,3.424
PHL,Lower middle income,1992,32.162,5.937,390.0032645872936,52976300000.0,814.769,,36.4,67.239,218.064,3.291
PHL,Lower middle income,1991,32.587,6.112,378.3031666496748,45417600000.0,715.747,,38.1,66.811,212.814,3.246
PHL,Lower middle income,1990,33.02,6.298,366.9540716501845,44311600000.0,715.914,0.0,40.0,66.366,207.583,
PHL,Lower middle income,1989,33.446,6.484,355.94544950067893,42575200000.0,705.579,,42.0,65.933,202.37,
PHL,Lower middle income,1988,33.856,6.661,345.2670860156586,37885400000.0,644.365,,44.0,65.534,197.186,
PHL,Lower middle income,1987,34.241,6.821,334.9090734351888,33195900000.0,579.702,,45.9,65.186,192.051,
PHL,Lower middle income,1986,34.6,6.961,324.86180123213313,29868300000.0,535.704,,47.6,64.895,186.992,
PHL,Lower middle income,1985,34.936,7.081,315.11594719516916,30734300000.0,566.262,,49.0,64.655,182.03,
PHL,Lower middle income,1984,35.261,7.189,305.66246877931405,31408500000.0,594.553,,50.1,64.451,177.171,
PHL,Lower middle income,1983,35.583,7.29,296.4925947159347,33212200000.0,646.039,,51.0,64.26,172.415,
PHL,Lower middle income,1982,35.911,7.391,287.59781687445656,37140200000.0,742.453,,51.7,64.067,167.769,
PHL,Lower middle income,1981,36.242,7.492,278.9698823682229,35646400000.0,732.368,,52.3,63.87,163.239,
PHL,Lower middle income,1980,36.567,7.588,270.6007858971762,32450500000.0,685.221,,52.8,63.677,158.828,
PHL,Lower middle income,1979,36.869,7.674,262.48276232026086,27502200000.0,596.837,,53.4,63.503,154.542,
PHL,Lower middle income,1978,37.138,7.742,254.60827945065304,22706200000.0,506.399,,53.8,63.362,150.379,
PHL,Lower middle income,1977,37.372,7.793,246.97003106713348,19648100000.0,450.341,,54.1,63.263,146.324,
PHL,Lower middle income,1976,37.578,7.826,239.56093013511946,17097600000.0,402.801,,54.2,63.206,142.357,
PHL,Lower middle income,1975,37.771,7.847,232.37410223106585,14894000000.0,360.753,,54.3,63.183,138.464,
PHL,Lower middle income,1974,37.973,7.86,225.40287916413388,13781100000.0,343.291,,54.4,63.185,134.626,
PHL,Lower middle income,1973,38.204,7.875,218.64079278920985,10082900000.0,258.385,,54.5,63.197,130.848,
PHL,Lower middle income,1972,38.48,7.898,212.08156900553354,8017470000.0,211.412,,54.6,63.202,127.149,
PHL,Lower middle income,1971,38.81,7.936,205.71912193536755,7408310000.0,201.041,,54.9,63.19,123.549,
PHL,Lower middle income,1970,39.197,7.992,199.5475482773065,6687200000.0,186.775,,55.2,63.155,120.042,
PHL,Lower middle income,1969,39.636,8.064,193.5611218289873,8408230000.0,241.711,,55.8,63.097,116.631,
PHL,Lower middle income,1968,40.112,8.153,187.75428817411768,7591600000.0,224.636,,56.6,63.017,113.308,
PHL,Lower middle income,1967,40.612,8.257,182.12165952889416,6809130000.0,207.444,,57.5,62.915,110.052,
PHL,Lower middle income,1966,41.128,8.38,176.65800974302732,6371460000.0,199.957,,58.5,62.784,106.834,
PHL,Lower middle income,1965,41.652,8.526,171.3582694507365,5784400000.0,187.137,,59.5,62.618,103.634,
PHL,Lower middle income,1964,42.179,8.699,166.2175213672144,5271400000.0,175.956,,60.7,62.411,100.445,
PHL,Lower middle income,1963,42.708,8.9,161.23099572619796,4875310000.0,168.041,,61.8,62.16,97.2729,
PHL,Lower middle income,1962,43.239,9.132,156.39406585441202,4399830000.0,156.704,,63.2,61.86,94.1371,
PHL,Lower middle income,1961,43.77,9.396,151.70224387877963,7256970000.0,267.183,,64.7,61.509,91.065,
PHL,Lower middle income,1960,44.302,9.692,147.15117656241625,6684570000.0,254.459,,66.6,61.105,,
POL,High income: OECD,2018,,,4124.0,586000000000.0,15424.0,77.5417,3.8,,124.036,3.673
POL,High income: OECD,2017,10.6,10.6,4000.2799999999997,526000000000.0,13861.1,75.9854,3.9,77.8512,124.024,4.887
POL,High income: OECD,2016,10.1,10.2,3880.2716,472000000000.0,12431.6,73.3007,4.0,77.8512,124.008,6.161
POL,High income: OECD,2015,9.7,10.4,3763.8634519999996,478000000000.0,12572.3,67.997,4.2,77.4512,124.062,7.501
POL,High income: OECD,2014,9.9,9.9,3650.9475484399995,545000000000.0,14347.9,66.6,4.3,77.6024,124.144,8.99
POL,High income: OECD,2013,9.7,10.2,3541.4191219867994,524000000000.0,13781.1,62.8492,4.5,77.0,124.229,10.326
POL,High income: OECD,2012,10.1,10.1,3435.176548327195,500000000000.0,13145.5,62.31,4.7,76.7463,124.3,10.088
POL,High income: OECD,2011,10.2,9.9,3332.121251877379,529000000000.0,13893.5,61.95,4.9,76.6951,124.296,9.632
POL,High income: OECD,2010,10.9,9.9,3232.1576143210577,479000000000.0,12599.5,62.32,5.1,76.2463,124.209,9.637
POL,High income: OECD,2009,10.9,10.1,3135.1928858914266,440000000000.0,11527.6,58.97,5.4,75.6951,124.564,8.167
POL,High income: OECD,2008,10.9,10.0,3041.1370993146834,534000000000.0,14001.4,53.13,5.7,75.5439,124.472,7.118
POL,High income: OECD,2007,10.2,9.9,2949.902986335243,429000000000.0,11255.4,48.6,6.0,75.2439,124.447,9.602
POL,High income: OECD,2006,9.8,9.7,2861.405896745185,345000000000.0,9038.73,44.58,6.3,75.1439,124.514,13.84
POL,High income: OECD,2005,9.5,9.6,2775.56371984283,306000000000.0,8021.0,38.81,6.5,74.9951,124.589,17.746
POL,High income: OECD,2004,9.3,9.5,2692.2968082475445,255000000000.0,6681.18,32.53,6.8,74.8463,124.644,19.073
POL,High income: OECD,2003,9.2,9.6,2611.5279040001183,218000000000.0,5693.38,24.87,7.0,74.5976,124.754,19.37
POL,High income: OECD,2002,9.3,9.4,2533.1820668801147,199000000000.0,5196.94,21.15,7.3,74.4976,124.818,19.895
POL,High income: OECD,2001,9.6,9.5,2457.1866048737115,191000000000.0,4981.19,9.90067,7.6,74.2,124.875,18.373
POL,High income: OECD,2000,9.9,9.6,2383.4710067275,172000000000.0,4492.74,7.28543,8.1,73.7488,124.91,16.313
POL,High income: OECD,1999,9.9,9.9,2311.9668765256747,170000000000.0,4389.98,5.45644,8.7,73.0439,126.221,12.29
POL,High income: OECD,1998,10.2,9.7,2242.6078702299046,174000000000.0,4510.42,4.10227,9.5,72.9976,126.232,9.935
POL,High income: OECD,1997,10.7,9.8,2175.3296341230075,159000000000.0,4116.92,2.07347,10.4,72.6463,126.186,10.964
POL,High income: OECD,1996,11.1,10.0,2110.069745099317,160000000000.0,4140.99,1.2952,11.5,72.2463,126.104,12.354
POL,High income: OECD,1995,11.2,10.0,2046.7676527463373,142000000000.0,3682.79,0.647752,12.6,71.8927,126.008,13.338
POL,High income: OECD,1994,12.5,10.0,1985.3646231639473,111000000000.0,2874.83,0.389098,13.4,71.6951,125.837,14.444
POL,High income: OECD,1993,12.9,10.2,1925.803684469029,96045600000.0,2497.2,0.129962,14.0,71.5951,125.572,13.998
POL,High income: OECD,1992,13.4,10.3,1868.0295739349579,94337100000.0,2459.02,0.0521272,14.3,71.0902,125.253,13.319
POL,High income: OECD,1991,14.3,10.6,1811.9886867169091,85500900000.0,2235.54,0.00522947,14.7,70.5878,124.869,13.056
POL,High income: OECD,1990,14.4,10.2,1757.6290261154018,65977700000.0,1731.21,0.0,15.2,70.8902,124.427,
POL,High income: OECD,1989,14.9,10.1,1704.9001553319397,,,,15.6,71.0439,123.94,
POL,High income: OECD,1988,15.6,9.9,1653.7531506719815,,,,16.1,71.3317,123.492,
POL,High income: OECD,1987,16.1,10.1,1604.140556151822,,,,16.6,70.8976,122.982,
POL,High income: OECD,1986,17.0,10.1,1556.0163394672672,,,,17.2,70.8488,122.29,
POL,High income: OECD,1985,18.3,10.3,1509.3358492832492,,,,17.8,70.5488,121.46,
POL,High income: OECD,1984,19.0,10.0,1464.0557738047517,,,,18.6,70.8,120.488,
POL,High income: OECD,1983,19.8,9.6,1420.1341005906093,,,,19.3,71.0,119.403,
POL,High income: OECD,1982,19.5,9.3,1377.5300775728908,,,,19.9,71.1024,118.288,
POL,High income: OECD,1981,19.0,9.2,1336.204175245704,,,,20.5,71.0512,117.205,
POL,High income: OECD,1980,19.6,9.8,1296.1180499883328,,,,21.1,70.0976,116.145,
POL,High income: OECD,1979,19.6,9.2,1257.2345084886826,,,,21.7,70.7512,115.078,
POL,High income: OECD,1978,19.1,9.4,1219.5174732340222,,,,22.4,70.3512,114.158,
POL,High income: OECD,1977,19.2,9.0,1182.9319490370017,,,,23.2,70.4024,113.256,
POL,High income: OECD,1976,19.6,8.9,1147.4439905658915,,,,23.8,70.6561,112.169,
POL,High income: OECD,1975,19.0,8.7,1113.0206708489147,,,,24.6,70.561,111.056,
POL,High income: OECD,1974,18.5,8.2,1079.6300507234473,,,,25.6,71.1171,109.958,
POL,High income: OECD,1973,18.0,8.4,1047.2411492017438,,,,27.0,70.6634,108.907,
POL,High income: OECD,1972,17.5,8.0,1015.8239147256915,,,,28.7,70.6659,107.923,
POL,High income: OECD,1971,17.2,8.7,985.3491972839207,,,,30.4,69.6122,107.034,
POL,High income: OECD,1970,16.8,8.2,955.7887213654031,,,,32.0,69.8683,106.645,
POL,High income: OECD,1969,16.4,8.1,927.1150597244409,,,,33.3,69.7195,106.266,
POL,High income: OECD,1968,16.3,7.6,899.3016079327077,,,,34.5,70.2195,105.438,
POL,High income: OECD,1967,16.3,7.7,872.3225596947265,,,,36.0,69.4244,104.434,
POL,High income: OECD,1966,16.8,7.4,846.1528829038846,,,,38.0,69.8268,103.435,
POL,High income: OECD,1965,17.4,7.4,820.7682964167681,,,,40.7,69.4293,102.664,
POL,High income: OECD,1964,18.1,7.6,796.1452475242651,,,,43.6,68.6293,101.667,
POL,High income: OECD,1963,19.2,7.5,772.2608900985371,,,,46.5,68.3756,100.271,
POL,High income: OECD,1962,19.8,7.9,749.093063395581,,,,49.6,67.4268,98.9536,
POL,High income: OECD,1961,20.9,7.6,726.6202714937134,,,,53.3,67.778,97.8289,
POL,High income: OECD,1960,22.6,7.6,704.821663348902,,,,58.0,67.6805,,
PRT,High income: OECD,2018,,,4665.0,238000000000.0,23145.7,74.661,3.1,,112.239,6.86
PRT,High income: OECD,2017,8.4,10.6,4525.05,219000000000.0,21291.4,73.7912,3.1,81.1244,112.442,8.867
PRT,High income: OECD,2016,8.4,10.7,4389.2985,206000000000.0,19977.4,70.4236,3.0,81.1244,112.716,11.066
PRT,High income: OECD,2015,8.3,10.5,4257.619545,199000000000.0,19252.6,68.6329,3.0,81.1244,113.073,12.444
PRT,High income: OECD,2014,7.9,10.1,4129.890958649999,230000000000.0,22077.5,64.59,3.0,81.122,113.542,13.894
PRT,High income: OECD,2013,7.9,10.2,4005.9942298904994,226000000000.0,21618.7,62.0956,3.0,80.722,114.156,16.183
PRT,High income: OECD,2012,8.5,10.2,3885.814402993784,216000000000.0,20577.4,60.34,3.0,80.3732,114.803,15.527
PRT,High income: OECD,2011,9.2,9.7,3769.2399709039705,245000000000.0,23196.2,55.25,3.0,80.4707,115.27,12.677
PRT,High income: OECD,2010,9.6,10.0,3656.1627717768515,238000000000.0,22538.7,53.3,3.1,79.0268,115.439,10.77
PRT,High income: OECD,2009,9.4,9.9,3546.4778886235463,244000000000.0,23064.0,48.27,3.2,78.7268,115.386,9.432
PRT,High income: OECD,2008,9.9,9.9,3440.0835519648394,262000000000.0,24815.6,44.13,3.2,78.5244,115.428,7.552
PRT,High income: OECD,2007,9.7,9.8,3336.8810454058944,240000000000.0,22780.1,42.09,3.3,78.322,115.261,7.964
PRT,High income: OECD,2006,10.0,9.7,3236.774614043717,209000000000.0,19821.4,38.01,3.5,78.4195,115.035,7.647
